45,9285641,10967887,10232237,11394091,9411339,10635994,3700,5292588
45,9285873,10967386,10231003,11393826,9409309,10637044,3701,5292591
45,9284579,10967000,10232502,11394446,9409948,10636158,3698,5292591
45,9284129,10966291,10231194,11394050,9409438,10636561,3707,5292598
45,9287746,10967255,10230134,11395569,9409653,10637049,3703,5292601
45,9285468,10967215,10230938,11393650,9408728,10637078,3702,5292583
45,9286627,10968352,10231684,11395515,9410676,10636801,3701,5292592
45,9285498,10968241,10229538,11394197,9411464,10635621,3699,5292607
45,9287774,10965815,10232432,11394470,9410335,10636810,3701,5292586
45,9287193,10966528,10230439,11394396,9409547,10636481,3691,5292586
45,9285996,10968162,10230919,11394548,9410837,10635791,3696,5292588
45,9286542,10967416,10231687,11395270,9410128,10636770,3704,5292592
45,9285998,10965719,10232080,11394935,9410632,10639490,3707,5292582
45,9285625,10967625,10230567,11395204,9408015,10636746,3701,5292583
45,9285354,10968527,10231265,11395336,9409853,10635550,3699,5292585
45,9285068,10968924,10230500,11393882,9410018,10635851,3701,5292589
45,9286389,10965689,10233515,11394509,9408672,10638041,3708,5292589
45,9287047,10966299,10232236,11394312,9410135,10637699,3699,5292574
45,9286279,10969083,10230796,11393449,9409055,10634558,3692,5292590
45,9284573,10969102,10232074,11393776,9411469,10634899,3698,5292599
45,9285862,10966512,10232413,11394624,9410917,10636632,3707,5292595
45,9287249,10965871,10232544,11393764,9408773,10638331,3699,5292577
45,9287136,10968156,10230510,11394402,9410657,10637351,3696,5292590
45,9284262,10967769,10231639,11392650,9410904,10635836,3700,5292594
45,9284852,10968634,10231574,11393493,9409723,10638614,3708,5292596
45,9285553,10966298,10232999,11394914,9409192,10637571,3707,5292597
45,9286405,10966285,10230547,11395115,9408519,10637813,3701,5292592
45,9284399,10968677,10229826,11394368,9409972,10635835,3696,5292610
45,9285216,10968941,10231152,11392292,9410420,10634820,3702,5292610
45,9285873,10966925,10233646,11391912,9410661,10638300,3704,5292600
45,9285627,10964828,10233622,11393358,9410964,10637797,3699,5292585
60,9055840,11200410,9993639,11626876,9185600,10850290,4954,5292607
60,9057427,11200218,9994597,11626978,9186915,10850543,4954,5292574
60,9057521,11200364,9994594,11625888,9187008,10849315,4953,5292584
60,9056309,11198489,9995391,11626235,9185534,10850891,4954,5292576
60,9057470,11199616,9995198,11624589,9185281,10849737,4952,5292585
60,9056554,11199156,9993017,11625532,9184914,10848491,4951,5292585
60,9057230,11200635,9993575,11626861,9184604,10850327,4953,5292588
60,9056533,11199578,9994289,11625748,9184627,10848990,4953,5292584
60,9058334,11199528,9992890,11625973,9185546,10849242,4956,5292601
60,9056742,11199698,9994798,11625077,9183601,10849982,4952,5292597
60,9055748,11200131,9996156,11625448,9184851,10848703,4953,5292592
60,9058241,11199260,9993965,11625659,9185118,10846859,4954,5292591
60,9056930,11199576,9994816,11626184,9186217,10847926,4959,5292585
60,9057460,11199079,9993835,11627025,9185075,10848467,4953,5292583
60,9056072,11198994,9994402,11627621,9185270,10849694,4953,5292597
60,9055896,11198538,9995826,11626520,9185664,10848226,4956,5292599
60,9057599,11199675,9994543,11624852,9184575,10850176,4952,5292582
60,9056577,11199712,9995330,11626970,9185105,10849911,4958,5292569
60,9057561,11199473,9995043,11624515,9185076,10849640,4955,5292603
60,9057253,11199992,9995573,11625206,9184775,10848775,4953,5292578
60,9058052,11201096,9993675,11627866,9185987,10849840,4954,5292580
60,9056499,11200389,9994300,11627446,9187292,10850678,4951,5292593
